File Name,EUI,Floor Area,Common Area,Hours,Days,Calc Hours,Input Hours,Office,Shopping,BOH,Restaurant,Car Park,Others,Occupation Date,Audit Year,Number of Floors,Facade,Occupation Density,# Chillers,Chiller Capacity,Chiller COP,#AC Units,AC Capacity,LPD,Total Lighting Power (kW), Electricty Consumption last year ,Electricty Consumption 2 years ago,Electricy Consumption 3 years ago,Non-E 1,Non-E 2,Non-E 3,EUI 2 years ago,EUI 3 years ago,AC Last year,Lighting Last year,Lift Last year,Others Last year,Total,Central BS to Units,CWP,"Condenser Water Pumps
(W/l/s)",Heat Rejection Fan Performance,AC Fan Performance,Central Mechanical Fan Performance (W per L/s),Rated Lift Power (kW),Pumps (kW),Setpoint,Centralized,Central air-conditioning ,Cooling (for heat rejection),AHU,FCU,Unitary AC,Batch,Data Centre,Owner/Tenant,
EAes Form (6.3.2015)(1)i.pdf,131.33,4549.73,1176.11,14.00,7.00,98.00,98.00,0.87,0.00,0.13,0.00,0.00,0.00,1997,0,26,Non-curtain wall,3,0,0.00,0.00,1,0,6.35,7.47,0,0,0,0,0,0,131.17,134.86,68968.80,212328.00,215978.40,100218.80,597494.00,0.00,0,0,0,0,0.12,24,26,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(1)j.pdf,73.71,6398.80,1922.84,15.50,7.00,108.50,108.50,0.67,0.16,0.17,0.00,0.00,0.00,1995,0,24,Curtain Wall,0,0,0.00,0.00,1,0,5.35,10.29,0,0,0,0,0,0,74.79,77.21,44372.08,233561.99,102553.32,91158.97,471646.36,0.00,0,0,0,0,0.13,22,18.2,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)a.pdf,273.48,4355.89,588.48,7.57,7.00,53.00,98.00,0.64,0.12,0.23,0.00,0.00,0.00,1996,0,27,Curtain Wall,0,0,0.00,0.00,2,0,15,16,0,0,0,0,0,0,266.70,250.49,29101.57,42863.69,60933.60,32551.13,165449.99,0.00,0,0,0,0,0.24,15,16,,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(2)b.pdf,144.36,1685.20,685.03,12.00,7.00,84.00,84.00,0.67,0.04,0.28,0.00,0.00,0.00,1996,0,17,Curtain Wall,5,0,0.00,0.00,1,0,4.73,3.24,0,0,0,0,0,0,154.66,156.43,27507.39,101896.71,79279.20,34593.90,243277.20,0.00,0,0,0,0,1.1,11,12,20.1,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)c.pdf,711.33,1470.50,281.45,12.00,7.00,84.00,84.00,0.93,0.00,0.07,0.00,0.00,0.00,,0,25,Curtain Wall,0,0,0.00,0.00,3,0,83.85,123.3,0,0,0,0,0,0,698.95,711.33,320.10,112.10,196.20,82.90,711.30,0.19,0,0,0,0,0,18,,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)d.pdf,175.37,5256.00,2470.32,24.00,7.00,168.00,168.00,0.77,0.02,0.19,0.00,0.02,0.00,1996,0,26,Curtain Wall,0,0,0.00,0.00,1,0,6.15,12.75,0,0,0,0,0,0,174.47,183.16,328032.00,326661.00,200306.00,66745.00,921744.00,0.00,0,0,0,0,0,28,16.1,,0,n/a,0,0,0,0,14,1,,
EAes Form (6.3.2015)(2)e.pdf,477.34,1148.40,202.81,12.00,7.00,84.00,84.00,0.61,0.00,0.39,0.00,0.00,0.00,1996,0,27,Non-curtain wall,0,0,0.00,0.00,4,0,141.07,162,0,0,0,0,0,0,493.13,486.61,223531.20,212354.64,78235.92,44706.24,558828.00,0.18,0,0,0,0,0,13.5,,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)f.pdf,102.48,2140.40,1241.43,15.00,7.00,105.00,105.00,0.49,0.00,0.51,0.00,0.00,0.00,1996,0,26,Non-curtain wall,0,0,0.00,0.00,1,0,0.86,1.83,0,0,0,0,0,0,103.69,104.31,46063.08,44527.64,98487.25,30270.03,219348.00,0.00,0,0,0,0,0,11,18,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)g.pdf,139.90,5545.77,1686.47,16.00,7.00,112.00,112.00,0.52,0.28,0.13,0.00,0.08,0.00,1997,0,15,Non-curtain wall,0,0,0.00,0.00,10,0,6.6,11.12,0,0,0,0,0,0,140.17,140.28,257505.33,236390.92,229582.08,52393.67,775872.00,0.00,0,0,0,0,0.25,80,2.98,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)h.pdf,141.32,7470.83,2460.14,8.57,7.00,60.00,76.00,0.52,0.22,0.26,0.00,0.00,0.00,1997,0,21,Curtain Wall,0,0,0.00,0.00,6,0,6.8,16.74,0,0,0,0,0,0,146.95,144.62,397432.44,380124.43,270684.00,7509.53,1055750.40,0.00,0,0,0,0,0,78,17.5,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)i.pdf,135.52,5128.29,1252.33,9.43,7.00,66.00,76.00,0.82,0.05,0.13,0.00,0.00,0.00,1997,0,27,Non-curtain wall,4,0,0.00,0.00,28,0,5.07,6.35,0,0,0,0,0,0,136.02,127.73,370647.64,105113.08,128224.54,90979.94,694965.20,0.00,0,0,0,0,0.17,22,16,23,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(2)j.pdf,186.96,3482.75,1332.15,12.00,7.00,84.00,84.00,0.67,0.05,0.27,0.00,0.00,0.00,1997,0,25,Curtain Wall,0,0,0.00,0.00,2,0,10.37,13.81,0,0,0,0,0,0,164.41,0.00,49677.65,167458.11,328366.53,105637.71,651140.00,0.00,0,0,0,0,0.21,50,26.5,,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(3)a.pdf,146.27,17092.00,6496.67,17.14,7.00,120.00,120.00,0.82,0.00,0.03,0.00,0.15,0.00,1997,0,29,Non-curtain wall,0,0,0.00,0.00,29,0,1.69,10.96,0,0,0,0,0,0,155.16,163.51,382387.02,61290.43,74692.80,33465.60,551835.85,0.79,0,0,0,0,0.43,78,59,23,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(3)b.pdf,104.62,7304.22,1856.73,12.00,7.00,84.00,84.00,0.84,0.00,0.11,0.00,0.05,0.00,1997,0,22,Non-curtain wall,0,0,0.00,0.00,3,0,12.74,23.65,0,0,0,0,0,0,104.99,104.45,125391.03,104356.00,479720.30,54688.67,764156.00,0.00,0,0,0,0,0.25,30,9.4,,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(3)c.pdf,86.16,4050.22,1013.37,14.00,7.00,98.00,98.00,0.62,0.19,0.19,0.00,0.00,0.00,1997,0,24,Non-curtain wall,6,0,0.00,0.00,1,0,3.96,4.01,0,0,0,0,0,0,90.45,91.84,68612.54,73040.39,153316.80,53999.87,348969.60,0.00,0,0,0,0,1.11,26,16,25.5,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(3)d.pdf,376.94,4465.00,1116.25,10.14,7.00,71.00,76.00,0.90,0.00,0.10,0.00,0.00,0.00,,0,18,Non-curtain wall,11,0,0.00,0.00,9,0,14.9,17.88,0,0,0,0,0,0,156.44,0.00,162695.51,325391.02,336611.40,858359.10,1683057.03,0.00,0,0,0,0,0,57.5,,,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(3)e.pdf,774.36,3010.00,451.50,7.00,7.00,49.00,76.00,1.00,0.00,0.00,0.00,0.00,0.00,1998,0,3,Curtain Wall,22,0,0.00,0.00,40,0,16.54,49.8,0,0,0,0,0,0,745.88,749.78,1395313.92,410192.64,135907.20,389420.64,2330834.40,0.83,0,0,0,0,0,33,,25,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(3)f.pdf,146.51,1797.47,730.67,13.00,7.00,91.00,91.00,0.72,0.00,0.22,0.00,0.00,0.06,1998,0,24,Non-curtain wall,0,0,0.00,0.00,2,0,7.05,5.15,0,0,0,0,0,0,174.78,163.50,0.00,120031.20,119509.20,23814.00,263354.40,0.00,0,0,0,0,0.24,38,22.8,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(3)g.pdf,156.21,36976.10,13108.03,9.57,7.00,67.00,76.00,0.68,0.03,0.13,0.02,0.13,0.00,1998,0,29,Curtain Wall,0,0,0.00,0.00,91,0,3.39,44.47,0,0,0,0,0,0,175.22,176.31,1602654.96,1061424.00,724701.37,2387412.60,5776192.93,0.00,0,0,0,0,1.33,208.6,63.2,25.5,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(3)h.pdf,168.84,2751.10,822.58,6.29,7.00,44.00,76.00,0.76,0.06,0.19,0.00,0.00,0.00,1988,0,15,Non-curtain wall,0,0,0.00,0.00,3,0,11.8,9.71,0,0,0,0,0,0,181.25,181.18,61337.52,218000.66,112741.20,72428.62,464508.00,0.05,0,0,0,0.48,0.1,22,13.5,25.5,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(3)i.pdf,152.36,9519.51,2891.08,8.57,7.00,60.00,144.00,0.61,0.03,0.23,0.00,0.13,0.00,1998,0,33,Curtain Wall,0,0,0.00,0.00,3,0,9.74,26.76,0,0,0,0,0,0,154.25,156.81,129019.39,561658.54,449394.84,310327.63,1450400.40,0.00,0,0,0,0,0,81.5,26,24,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(3)j.pdf,203.54,5588.60,1733.58,12.86,7.00,90.00,90.00,0.63,0.05,0.17,0.16,0.00,0.00,1999,0,28,Non-curtain wall,0,0,0.00,0.00,2,0,14.19,24.61,0,0,0,0,0,0,224.27,234.13,55900.85,323837.65,364225.68,393517.45,1137481.63,0.00,0,0,0,0,0.37,54.5,30,25.5,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)a.pdf,119.67,2893.50,395.54,15.00,7.00,105.00,105.00,0.91,0.00,0.09,0.00,0.00,0.00,1999,0,18,Non-curtain wall,0,0,0.00,0.00,1,0,14.15,5.6,0,0,0,0,0,0,134.22,128.42,59599.40,120832.60,109372.30,56458.10,346262.40,1.00,0,0,0,0,0,40,6,25,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)b.pdf,132.54,4568.50,1260.91,10.29,7.00,72.00,112.00,0.55,0.00,0.03,0.00,0.00,0.00,1999,0,27,Curtain Wall,0,0,0.00,0.00,27,0,1.62,7.42,0,0,0,0,0,0,129.80,130.99,269632.80,202363.20,57816.00,68608.80,598420.80,1.00,0,0,0,0,0,11,22.48,25,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(4)c.pdf,206.54,22832.50,10276.91,15.00,7.00,105.00,105.00,0.52,0.07,0.21,0.00,0.19,0.00,2000,0,52,Curtain Wall,0,0,0.00,0.00,5,0,4.82,49.52,0,0,0,0,0,0,222.37,219.20,2058313.42,806886.66,1493154.00,357437.92,4715792.00,0.43,0,438.46,56.27,0,0.22,346.5,87,25.5,0,2,0,0,0,0,14,0,,
EAes Form (6.3.2015)(4)d.pdf,178.34,28767.00,11765.70,7.86,7.00,55.00,76.00,0.56,0.00,0.11,0.00,0.23,0.00,2002,0,31,Curtain Wall,16,0,0.00,0.00,26,0,5.13,60.31,0,0,0,0,0,0,174.81,175.13,2114294.40,1311505.20,844629.12,859747.68,5130176.40,0.34,0,578.95,1.53,0,0.4,170.5,22,24,0,0+2,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)e.pdf,164.83,2143.53,596.97,10.29,7.00,72.00,76.00,0.56,0.22,0.23,0.00,0.00,0.00,2002,0,27,Non-curtain wall,0,0,0.00,0.00,1,0,4.46,2.66,0,0,0,0,0,0,158.99,156.94,52929.68,81315.58,150368.40,68711.95,353325.61,0.00,0,0,0,0,0.24,15,16,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)f.pdf,486.03,2887.60,797.84,12.00,7.00,84.00,84.00,0.86,0.00,0.04,0.05,0.05,0.00,2002,0,15,Non-curtain wall,0,0,0.00,0.00,88,0,11.57,33.42,0,0,0,0,0,0,538.53,527.06,901446.98,330937.57,74804.80,96277.85,1403467.20,0.77,0,0,0,0,0.07,30,19,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)g.pdf,110.72,29376.00,9694.08,13.00,7.00,91.00,91.00,0.74,0.03,0.08,0.00,0.15,0.00,2007,0,31,Curtain Wall,0,0,0.00,0.00,17,0,4.66,44.51,0,0,0,0,0,0,112.53,115.81,1643653.00,1002680.00,581094.00,0.00,3227427.00,0.34,0,0,0,0,0,195,47,,0,2,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)h.pdf,166.00,4422.00,1768.80,7.71,7.00,54.00,76.00,0.44,0.13,0.40,0.03,0.00,0.00,1996,0,19,Curtain Wall,0,0,0.00,0.00,136,0,4.8,8.51,0,0,0,0,0,0,174.00,167.00,407103.00,158019.00,68472.00,98826.00,732420.00,0.00,0,0,0,0,0,15,17.5,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)i.pdf,127.00,4724.00,2456.48,18.00,7.00,126.00,126.00,0.48,0.00,0.52,0.00,0.00,0.00,1996,0,28,Curtain Wall,19,0,0.00,0.00,2,0,5.8,14.15,0,0,0,0,0,0,125.00,125.00,142222.00,322996.00,105408.00,27443.00,598069.00,0.00,0,0,0,0,0,17.5,26.8,,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(4)j.pdf,124.46,2896.00,1239.49,15.00,7.00,105.00,105.00,0.62,0.00,0.38,0.00,0.00,0.00,2001,0,20,Curtain Wall,0,0,0.00,0.00,1,0,4.89,6.06,0,0,0,0,0,0,127.34,117.37,39816.00,161424.00,98550.00,60638.00,360428.00,0.00,0,0,0,0,1.37,10,30,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(5)a.pdf,859.40,2708.07,430.85,7.14,7.00,50.00,76.00,0.75,0.00,0.25,0.00,0.00,0.00,1995,0,3,Non-curtain wall,22,0,0.00,0.00,53,0,13.53,32.84,0,0,0,0,0,0,962.69,953.57,1116122.40,204404.40,6642.00,1000144.80,2327313.60,1.00,0,0,0,0,0.16,0,0,24,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(5)b.pdf,146.99,57335.00,18920.55,10.29,7.00,72.00,76.00,0.73,0.01,0.12,0.00,0.12,0.03,2012,0,25,Curtain Wall,0,0,0.00,0.00,71,0,3.96,63.71,0,0,0,0,0,0,92.34,0.00,5511713.00,1015869.00,859882.00,1040201.00,8427665.00,0.45,0,423.08,106.06,2,0.6,375,64.4,25,0,2,0,0,0,1,14,0,,
EAes Form (6.3.2015)(5)c.pdf,128.11,6607.00,2708.87,15.00,7.00,105.00,105.00,0.68,0.16,0.17,0.00,0.00,0.00,,0,23,Curtain Wall,0,0,0.00,0.00,8,0,8.13,21.76,0,0,0,0,0,0,128.22,130.84,108981.00,458763.00,201036.00,77644.00,846424.00,0.00,0,0,0,0,0,67,23,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(5)d.pdf,112.64,6496.40,1651.38,10.29,7.00,72.00,76.00,0.61,0.24,0.14,0.00,0.00,0.00,1994,0,24,Curtain Wall,0,0,0.00,0.00,4,0,6.96,11.49,0,0,0,0,0,0,116.60,117.86,74839.68,306404.02,257881.81,96795.46,735920.97,0.00,0,0,0,0,0.11,49.74,20.5,25.5,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(5)e.pdf,78.30,5004.00,1301.04,12.00,7.00,84.00,84.00,0.75,0.05,0.21,0.00,0.00,0.00,1999,0,25,Curtain Wall,0,0,0.00,0.00,2,0,4.49,5.82,0,0,0,0,0,0,81.71,90.68,140070.00,119279.00,117141.00,15334.00,391824.00,0.00,0,0,0,0,0,0,12,,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(5)f.pdf,125.77,4568.54,1212.49,16.33,7.00,114.34,114.34,0.84,0.00,0.16,0.00,0.00,0.00,1997,0,26,Non-curtain wall,0,0,0.00,0.00,1,0,10,12.13,0,0,0,0,0,0,122.92,122.87,91935.36,344757.60,120665.16,17237.88,574596.00,0.16,0,0,0,0,0.39,11,15.1,,0,0,0,0,0,0,14,0,,
EAes Form (6.3.2015)(5)g.pdf,333.04,2628.42,1105.51,18.00,7.00,126.00,126.00,0.94,0.00,0.06,0.00,0.00,0.00,2000,0,29,Curtain Wall,0,0,0.00,0.00,4,0,2.91,6.52,0,0,0,0,0,0,346.79,351.25,74879.51,42811.74,95155.50,30313.25,243160.00,0.00,0,0,0,0,0.11,31.6,0.11,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(5)i.pdf,440.93,1073.60,1073.60,0.00,7.00,0.00,76.00,0.85,0.00,0.15,0.00,0.00,0.00,2004,0,5,Non-curtain wall,0,0,0.00,0.00,3,0,17.51,18.8,0,0,0,0,0,0,465.64,484.18,0.00,291354.20,56876.40,125155.00,473385.60,0.00,0,0,0,0,0.19,22,0,25,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(5)j.pdf,112.31,14168.16,2733.04,17.43,7.00,122.00,122.00,0.88,0.00,0.11,0.00,0.00,0.01,1997,0,23,Non-curtain wall,0,0,0.00,0.00,4,0,11.4,31.16,0,0,0,0,0,0,117.35,115.86,212592.81,631744.92,484068.98,262811.29,1591218.00,0.00,0,0,0,0,0.05,73.05,66,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(6)a.pdf,123.08,490.00,338.10,10.71,7.00,75.00,76.00,0.55,0.00,0.45,0.00,0.00,0.00,1993,0,7,Non-curtain wall,0,0,0.00,0.00,2,0,4.06,1.99,0,0,0,0,0,0,119.09,121.69,17802.37,32448.57,5510.92,4548.95,60310.81,1.00,0,0,0,0,0.16,9,4.4,23,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(6)b.pdf,395.17,387.60,119.61,8.57,7.00,60.00,76.00,0.92,0.00,0.08,0.00,0.00,0.00,2005,0,26,Non-curtain wall,0,0,0.00,0.00,2,0,13.54,5.25,0,0,0,0,0,0,363.25,59.41,96848.46,52373.66,0.00,3947.08,153169.20,0.48,0,0,0,0,0,0,,,0,0,0,0,0,0,14,0,,
EAes Form (6.3.2015)(6)c.pdf,127.45,2797.63,602.05,12.00,7.00,84.00,84.00,0.81,0.07,0.12,0.00,0.00,0.00,1991,0,16,Non-curtain wall,7,0,0.00,0.00,2,0,7.93,4.77,0,0,0,0,0,0,129.37,121.21,31842.72,102965.99,157248.00,64512.49,356569.20,0.00,0,0,0,0,0.16,30,12,24.8,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(6)d.pdf,1362.66,574.80,574.80,7.86,7.00,55.00,76.00,0.81,0.00,0.19,0.00,0.00,0.00,2000,0,1,Non-curtain wall,0,0,0.00,0.00,11,0,20.79,11.95,0,0,0,0,0,0,1371.53,1686.29,437896.78,91432.83,0.00,253926.75,783256.36,0.00,0,0,0,0,0,0,5.2,25.5,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(6)e.pdf,1597.07,147.20,0.00,11.14,7.00,78.00,78.00,1.00,0.00,0.00,0.00,0.00,0.00,1992,0,2,Non-curtain wall,25,0,0.00,0.00,7,0,15.15,2.23,0,0,0,0,0,0,1892.75,1850.84,79870.55,32651.02,0.00,122566.71,235088.28,1.00,0,0,0,0,0,0,0,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(6)f.pdf,950.81,349.44,0.00,10.57,7.00,74.00,76.00,0.89,0.00,0.00,0.00,0.00,0.11,1993,0,2,Non-curtain wall,12,0,0.00,0.00,10,0,18.11,6.33,0,0,0,0,0,0,1125.73,1224.72,176764.91,81982.34,0.00,73503.27,332250.52,1.00,0,0,0,0,0.93,0,15.4,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(6)g.pdf,1711.49,110.18,0.00,11.14,7.00,78.00,78.00,1.00,0.00,0.00,0.00,0.00,0.00,1980,0,3,Non-curtain wall,14,0,0.00,0.00,7,0,14.82,1.63,0,0,0,0,0,0,1864.28,1555.63,77088.63,23865.99,0.00,87617.66,188572.28,1.00,0,0,0,0,0,0,0,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(6)h.pdf,79.20,2208.30,619.21,12.00,7.00,84.00,84.00,0.63,0.14,0.24,0.00,0.00,0.00,1997,0,27,Non-curtain wall,0,0,0.00,0.00,1,0,6.13,3.8,0,0,0,0,0,0,79.41,72.58,10671.98,61814.19,56412.72,10037.28,138936.17,0.00,0,0,0,0,0.26,20.5,1.1,25.5,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(6)i.pdf,454.57,17016.00,7146.72,10.29,7.00,72.00,76.00,0.53,0.04,0.42,0.01,0.00,0.00,2011,0,32,Non-curtain wall,0,0,0.00,0.00,663,0,4.39,33.4,0,0,0,0,0,0,0.00,0.00,5836795.20,789929.50,1014670.80,93570.70,7734966.20,1.00,0,0,0,37.64,2.48,140.4,56.6,22,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(6)j.pdf,95.45,6374.00,1196.40,10.00,7.00,70.00,76.00,0.45,0.00,0.36,0.19,0.00,0.00,2007,0,25,Curtain Wall,0,0,0.00,0.00,1,0,9.62,11.17,0,0,0,0,0,0,101.28,106.62,152006.40,183488.40,128520.00,144370.80,608385.60,0.20,0,0,0,0,0,100,33.7,25,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)a.pdf,100.95,2268.66,503.42,16.00,7.00,112.00,112.00,0.72,0.14,0.13,0.00,0.00,0.00,1982,0,15,Non-curtain wall,4,0,0.00,0.00,1,0,11,8.8,0,0,0,0,0,0,101.96,103.20,28883.31,74852.67,86486.40,38809.62,229032.00,0.00,0,0,0,0,0.16,11,8.8,24.5,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)b.pdf,68.42,2716.45,632.66,12.00,7.00,84.00,84.00,0.79,0.08,0.14,0.00,0.00,0.00,1978,0,16,Non-curtain wall,0,0,0.00,0.00,1,0,5.3,3.36,0,0,0,0,0,0,73.91,80.54,22849.31,55692.58,58476.60,48845.91,185864.40,0.00,0,0,0,0,0.23,15,20,0,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)c.pdf,121.43,5624.78,2156.54,8.57,7.00,60.00,76.00,0.94,0.00,0.06,0.00,0.00,0.00,1987,0,22,Non-curtain wall,9,0,0.00,0.00,1,0,7.07,15.25,0,0,0,0,0,0,131.05,133.36,119097.31,169544.80,321146.78,73219.20,683008.09,0.62,0,336.13,14.92,0,0.43,48,14.92,25,0,1,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)d.pdf,144.07,2934.98,914.25,14.00,7.00,98.00,98.00,0.80,0.05,0.16,0.00,0.00,0.00,1983,0,23,Non-curtain wall,7,0,0.00,0.00,1,0,6.71,6.13,0,0,0,0,0,0,143.74,163.90,47740.49,127934.35,165110.40,82067.16,422852.40,0.00,0,0,0,0,0.15,30,16,25.6,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)e.pdf,124.15,1938.55,372.78,12.00,7.00,84.00,84.00,0.79,0.06,0.15,0.00,0.00,0.00,1982,0,16,Non-curtain wall,3,0,0.00,0.00,2,0,7.51,2.8,0,0,0,0,0,0,112.08,112.48,48683.98,70651.53,87141.60,34193.69,240670.80,0.00,0,0,0,0,1.11,19,8,25.5,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)f.pdf,73.21,3540.46,585.59,15.00,7.00,105.00,105.00,0.83,0.07,0.10,0.00,0.00,0.00,1979,0,17,Non-curtain wall,14,0,0.00,0.00,1,0,5.19,3.04,0,0,0,0,0,0,78.15,79.47,9813.85,95606.78,108108.00,45685.77,259214.40,0.00,0,0,0,0,0.13,15,10,25.5,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)g.pdf,112.28,11444.61,3586.74,12.00,7.00,84.00,84.00,0.71,0.05,0.09,0.03,0.12,0.00,1980,0,30,Non-curtain wall,8,0,0.00,0.00,6,0,4.95,17.76,0,0,0,0,0,0,111.23,103.74,218389.54,490314.99,486158.40,90099.47,1284962.40,0.00,0,0,0,0,1.11,137,27.5,22.9,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)h.pdf,249.70,1219.98,350.62,12.00,7.00,84.00,84.00,0.57,0.14,0.29,0.00,0.00,0.00,1982,0,14,Non-curtain wall,4,0,0.00,0.00,3,0,6.1,2.14,0,0,0,0,0,0,237.16,212.51,130990.21,82249.67,60925.68,30462.84,304628.40,0.43,0,0,0,0,0.23,15,7,0,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)i.pdf,430.63,818.55,583.63,13.00,7.00,91.00,91.00,0.54,0.09,0.37,0.00,0.00,0.00,1986,0,14,Non-curtain wall,5,0,0.00,0.00,16,0,14.15,8.26,0,0,0,0,0,0,398.10,375.02,145620.87,126687.63,43243.20,36942.30,352494.00,0.00,0,0,0,0,0.16,11,8.8,25.5,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(7)j.pdf,100.03,3022.13,629.81,9.00,7.00,63.00,76.00,0.74,0.10,0.16,0.00,0.00,0.00,1981,0,23,Non-curtain wall,15,0,0.00,0.00,1,0,8.6,5.42,0,0,0,0,0,0,96.60,92.00,21695.51,58747.85,172972.80,48897.44,302313.60,0.00,0,0,0,0,0.16,22.0,6.60,25.50,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(8)a.pdf,67.47,5955.49,1051.14,12.50,7.00,87.50,87.50,0.85,0.06,0.09,0.00,0.00,0.00,1986,0,25,Non-curtain wall,14,0,0.00,0.00,3,0,7.35,7.72,0,0,0,0,0,0,72.60,72.65,38877.37,141651.62,114791.04,106475.97,401796.00,0.00,0,0,0,0,0.15,14.6,14.76,24.00,0,n/a,0,0,0,0,14,0,,
EAes Form (6.3.2015)(8)b.pdf,94.34,4212.69,923.00,12.00,7.00,84.00,84.00,0.80,0.06,0.14,0.00,0.00,0.00,1978,0,24,Non-curtain wall,14,0,0.00,0.00,3,0,7.73,7.13,0,0,0,0,0,0,87.30,84.31,33399.48,153004.92,154627.20,56390.40,397422.00,0.00,0,0,0,0,0.18,29.5,19.12,25.50,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(8)c.pdf,141.95,4238.86,994.44,16.00,7.00,112.00,112.00,0.83,0.06,0.11,0.00,0.00,0.00,1984,0,23,Non-curtain wall,3,0,0.00,0.00,24,0,11.19,11.13,0,0,0,0,0,0,144.24,128.24,200409.77,236550.84,122330.75,42403.04,601694.40,0.00,0,0,0,0,1.11,30.0,16.00,25.30,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(8)d.pdf,71.32,2426.90,390.00,14.00,7.00,98.00,98.00,0.80,0.07,0.13,0.00,0.00,0.00,1980,0,14,Non-curtain wall,12,0,0.00,0.00,1,0,7.66,2.99,0,0,0,0,0,0,66.94,71.15,25259.68,65884.29,58968.00,23083.23,173195.20,0.00,0,0,0,0,0.17,15.0,9.00,25.50,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(8)e.pdf,74.81,4469.30,611.40,9.57,7.00,67.00,76.00,0.80,0.05,0.10,0.06,0.00,0.00,1978,0,23,Curtain Wall,7,0,0.00,0.00,1,0,10.82,6.61,0,0,0,0,0,0,77.67,75.62,25544.16,160007.04,131820.48,16974.72,334346.40,1.00,0,0,0,0,0.44,22.0,8.00,23.00,0,,0,0,0,0,14,0,,
